id,name,club_type,slug,map_image_url,distance_away,distance_away_string,address_1,address_2,city,state,zip,country_code,phone,email,status,status_code,latitude,longitude,published_time,time_zone,front_desk_email,executive_email,reporting_id,online_reservations,ideawork_id,mms_id,mms_api,mms_instance,late_cancel_fee_amount,preferred_locale,facebook_url,facebook_handle,instagram_url,instagram_handle,twitter_url,twitter_handle,no_show_late_cancel_fees,fee_configuration,crunch_o_meter,apple_watch_connected,occupancy_status,ownership_group_id,ownership_group_name
411,San Jose,base_club,san-jose,https://d3gwr21bcravq3.cloudfront.net/store/club/map-4e46d1156427e99da3b0-original.png,7446,7446 miles away,375A N. Capitol Ave,,San Jose,CA,95133,US,669.400.0411,manager@crunchsanjose.com,open,2,37.37106,-121.84661,2021-01-15T18:30:52Z,Pacific Time (US & Canada),manager@crunchsanjose.com,,20031,True,,20031,abc,moso_corporate,0,en,https://www.facebook.com/CrunchSanJose,CrunchSanJose,https://www.instagram.com/CrunchSanJose,CrunchSanJose,https://twitter.com/CrunchGym,@CrunchGym,False,b,True,False,unknown,34,Bay Area Crunchers LLC (Brian Calegari)
565,Bell Road,base_club,bell-road,https://d3gwr21bcravq3.cloudfront.net/store/club/map-79e295928e9e41c49c25-original.png,7447,7447 miles away,3634 Bell Road,,Nashville,TN,37214,US,615.708.7685,info@crunchbellroad.com,open,2,36.15009,-86.62553,2023-10-18T14:39:00Z,Central Time (US & Canada),frontdeskbellroad20254@gmail.com,,20254,True,,20254,abc,moso_corporate,0,en,https://www.facebook.com/CrunchBellRoad,@CrunchBellRoad,https://www.instagram.com/CrunchBellRoad,@CrunchBellRoad,https://www.twitter.com/CrunchGym,@CrunchGym,False,a,False,False,unknown,18,Primetime Fitness (Hourani/Wiese)
557,Taylors,base_club,taylors,https://d3gwr21bcravq3.cloudfront.net/store/club/map-2496724b438125b2c268-original.png,7448,7448 miles away,5000 Old Spartanburg Rd,,Taylors,SC,29687,US,864.318.9330,Manager@crunchtaylors.com,open,2,34.89069,-82.29492,2023-08-18T18:30:35Z,Eastern Time (US & Canada),Manager@crunchtaylors.com,,20236,True,,20236,abc,moso_corporate,0,en,https://www.facebook.com/crunchgreenvillenorth,@CrunchGreenvilleNorth,https://www.instagram.com/crunchtaylor/,@crunchtaylor,https://twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,47,JF Fitness of North America LLC (John Freeland)
624,Myrtle Beach,base_club,myrtlebeach,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0f4f51ec42200a9ee221-original.png,7449,7449 miles away,2400 Coastal Grand Cir,,Myrtle Beach,SC,29577,US,854.854.9800,info@crunchmyrtlebeach.com,open,2,33.69979,-78.92471,2024-09-20T13:24:46Z,Eastern Time (US & Canada),manager@crunchmyrtlebeach.com,,20045,True,,20045,abc,moso_corporate,0,en,https://facebook.com/crunchmyrtlebeach,@crunchmyrtlebeach,https://www.instagram.com/crunchmyrtlebeach,@crunchmyrtlebeach,https://twitter.com/crunchgym,CrunchGym,False,a,False,False,unknown,47,JF Fitness of North America LLC (John Freeland)
617,Winchester,base_club,winchester,https://d3gwr21bcravq3.cloudfront.net/store/club/map-26aa9373134cbc5ca3e2-original.png,7449,7449 miles away,1333 South Winchester Blvd,,San Jose,CA,95128,US,408.478.2800,info@crunchwinchester.com,open,2,37.30055,-121.95123,2024-08-15T14:37:50Z,Pacific Time (US & Canada),manager@crunchwinchester.com,,20300,True,,20300,abc,moso_corporate,0,en,https://www.facebook.com/crunchwinchester,@CrunchWinchester,https://www.instagram.com/crunchwinchester,@CrunchWinchester,,,False,c,False,False,unknown,34,Bay Area Crunchers LLC (Brian Calegari)
572,Cherrydale,base_club,cherrydale,https://d3gwr21bcravq3.cloudfront.net/store/club/map-cd5e2ad9c0c6042fb96b-original.png,7450,7450 miles away,3245 N Pleasantburg Dr,,Greenville,SC,29609,US,864.652.3245,manager@crunchcherrydale.com,open,2,34.88935,-82.40204,2024-01-02T16:42:12Z,Eastern Time (US & Canada),frontdesk@crunchcherrydale.com,,20267,True,,20267,abc,moso_corporate,0,en,https://www.facebook.com/CrunchCherrydale/,CrunchCherrydale,https://www.instagram.com/crunchfitnesscherrydale/,CrunchFitnessCherrydale,https://twitter.com/CrunchGym,CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
523,Priest Lake,base_club,priest-lake,https://d3gwr21bcravq3.cloudfront.net/store/club/map-fcc6d774064225337e16-original.png,7452,7452 miles away,2615 Murfreesboro Pike,,Nashville,TN,37217,US,615.686.2486,info@crunchpriestlake.com,open,2,36.07178,-86.638008,2023-01-04T19:53:57Z,Central Time (US & Canada),frontdeskPL20120@gmail.com,,20120,True,,20120,abc,moso_corporate,0,en,https://www.facebook.com/CrunchPriestLake/,CrunchPriestLake,https://www.instagram.com/crunchpriestlake/,@crunchpriestlake,https://twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,18,Primetime Fitness (Hourani/Wiese)
519,Greenville,base_club,greenville,https://d3gwr21bcravq3.cloudfront.net/store/club/map-f11396e5934437142fc8-original.png,7455,7455 miles away,1332 S Pleasantburg Dr,,Greenville,SC,29605,US,864.274.9398,manager@crunchgreenville.com,open,2,34.80085,-82.377602,2022-11-22T18:46:55Z,Eastern Time (US & Canada),manager@crunchgreenville.com,,20115,True,,20115,abc,moso_corporate,0,en,https://facebook.com/crunchgreenville,CrunchGreenville,https://instagram.com/CrunchGreenville,@CrunchGreenville,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
636,Mauldin,base_club,mauldin,https://d3gwr21bcravq3.cloudfront.net/store/club/map-f3ca3edd052110c5dc5d-original.png,7455,7455 miles away,207 W Butler Rd,,Mauldin,SC,29662,US,864.326.4661,info@crunchmauldin.com,open,2,34.775539,-82.313568,2024-10-22T13:44:55Z,Eastern Time (US & Canada),frontdesk@crunchmauldin.com,,20319,True,,20319,abc,moso_corporate,0,en,https://facebook.com/crunchmauldin,@crunchmauldin,https://www.instagram.com/crunchfitnessmauldin/,@crunchfitnessmauldin,https://twitter.com/crunchgym,CrunchGym,False,a,False,False,unknown,47,JF Fitness of North America LLC (John Freeland)
432,Murfreesboro,base_club,murfreesboro,https://d3gwr21bcravq3.cloudfront.net/store/club/map-2b7451e95f25bfcfc8b4-original.png,7462,7462 miles away,1266 NW Broad Street,,Murfreesboro,TN,37129,US,629.335.5100,info@crunchmurfreesboro.com,open,2,35.86264,-86.40686,2021-07-23T16:54:34Z,Central Time (US & Canada),info@crunchmurfreesboro.com,,3759,True,,3759,abc,moso_corporate,0,en,https://www.facebook.com/crunchmurfreesboro,@CrunchMufreesboro,https://www.instagram.com/crunchmurfreesboro,@CrunchMurfreesboro,https://www.twitter.com/crunchgym/,@CrunchGym,False,b,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
663,Merced,base_club,merced,https://d3gwr21bcravq3.cloudfront.net/store/club/map-c6bb1d6be932cde1b615-original.png,7465,7465 miles away,665 Fairfield Drive,,Merced,CA,95348,US,209.887.5755,info@crunchmerced.com,coming_soon_(no_online_sales),3,37.320132,-120.480239,2025-01-28T17:33:23Z,Pacific Time (US & Canada),,,20349,True,,20349,abc,moso_corporate,0,en,https://www.facebook.com/CrunchMerced,@CrunchMerced,https://www.instagram.com/CrunchMerced,@CrunchMerced,,,False,a,True,False,unknown,73,"JEM C.F. Holdings, LLC (Jem Wellness Brands)"
710,Watsonville,base_club,watsonville,https://d3gwr21bcravq3.cloudfront.net/store/club/map-3b6d2bba9cf22069773d-original.png,7476,7476 miles away,1986 Freedom Blvd,,Watsonville,CA,95019,US,831.285.0350,info@crunchwatsonville.com,coming_soon_(no_online_sales),3,36.938683,-121.776216,2025-07-16T19:54:43Z,Pacific Time (US & Canada),,,20408,False,,20408,abc,moso_corporate,0,en,https://www.facebook.com/CrunchWatsonville,@CrunchWatsonville,https://instagram.com/CrunchWatsonville,@CrunchWatsonville,,,False,a,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
521,Anderson SC,base_club,anderson-sc,https://d3gwr21bcravq3.cloudfront.net/store/club/map-63fef2587ea36809f6b9-original.png,7477,7477 miles away,3793 Clemson Blvd,,Anderson,SC,29621,US,864.274.9387,manager@crunchandersonsc.com,open,2,34.55469,-82.68291,2022-12-15T18:25:05Z,Eastern Time (US & Canada),manager@crunchandersonsc.com,,20118,True,,20118,abc,moso_corporate,0,en,https://facebook.com/crunchandersonsc,CrunchAndersonSC,https://www.instagram.com/crunchfitness_andersonsc/,@crunchfitness_andersonsc,https://twitter.com/crunchgym,CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
516,Hixson,base_club,hixson,https://d3gwr21bcravq3.cloudfront.net/store/club/map-451be5c44e3210526efd-original.png,7490,7490 miles away,5230 HWY 153,SUITE 110,Hixson,TN,37343,US,423.904.5440,manager@CrunchHixson.com,open,2,35.12563,-85.23916,2022-10-13T14:59:35Z,Eastern Time (US & Canada),manager@CrunchHixson.com,,20113,True,,20113,abc,moso_corporate,0,en,https://www.facebook.com/CrunchHixson/,CrunchHixson,https://instagram.com/CrunchHixson,@CrunchHixson,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,10,Fitness Holdings
603,Hamilton Place,base_club,hamilton-place,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e7bdb7b956e0f56dbfe9-original.png,7494,7494 miles away,2100 Hamilton Pl Blvd,Suite P-2,Chattanooga,TN,37421,US,423.260.5203,manager@crunchhamiltonplace.com,open,2,35.03339,-85.15932,2024-06-17T20:34:03Z,Eastern Time (US & Canada),info@crunchhamiltonplace.com,,20289,True,,20289,abc,moso_corporate,0,en,https://facebook.com/crunchhamiltonplace,@CrunchHamiltonPlace,https://www.instagram.com/crunchhamiltonplace/,@CrunchHamiltonPlace,https://www.twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,10,Fitness Holdings
702,North Fresno,base_club,north-fresno,https://d3gwr21bcravq3.cloudfront.net/store/club/map-bb4063fb9ec89a9490ad-original.png,7505,7505 miles away,7370 North Blackstone Ave,,Fresno,CA,93650,US,559.628.0080,info@crunchnorthfresno.com,coming_soon_(vfp_sales),7,36.84419,-119.790271,2025-05-29T20:07:30Z,Pacific Time (US & Canada),,,20389,False,,20389,abc,moso_corporate,0,en,https://www.facebook.com/CrunchNorthFresno,@CrunchNorthFresno,https://instagram.com/CrunchNorthFresno,@CrunchNorthFresno,,,False,a,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
327,Shaw,base_club,shaw,https://d3gwr21bcravq3.cloudfront.net/cache/club/map-2828065f46e20a3636b8.JPG,7508,7508 miles away,284 W. Shaw Ave,,Clovis,CA,93612,US,559.322.0700,manager@crunchshaw.com,open,2,36.808405,-119.711216,2019-02-04T18:11:07Z,Pacific Time (US & Canada),membership@crunchfitnessclovis.com,,5988,True,,5988,abc,moso_corporate,0,en,https://www.facebook.com/CrunchShawCA,CrunchShawCA,https://www.instagram.com/CrunchShaw,@CrunchShaw,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,32,Venture Fit LLC (Jeff Clark)
619,Gainesville GA,base_club,gainesville-ga,https://d3gwr21bcravq3.cloudfront.net/store/club/map-8fdde2e9b9703c910559-original.png,7517,7517 miles away,250 John W Morrow Jr. pkwy,suite 100,Gainesville,GA,30501,US,470.768.7280,info@crunchgainesvillega.com,open,2,34.29562,-83.8397,2024-08-28T15:57:46Z,Eastern Time (US & Canada),CrunchGainesvilleGFM@gmail.com,,20305,True,,20305,abc,moso_corporate,0,en,https://facebook.com/crunchgainesvillega,@CrunchGainesvilleGA,https://www.instagram.com/crunchgainesville.ga/,@CrunchGainesville.GA,https://twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
594,Park West,select_club,parkwest,https://d3gwr21bcravq3.cloudfront.net/store/club/map-d1fde0ce94d4cc49d084-original.png,7521,7521 miles away,3301 Stockdale Street,,Mt Pleasant,SC,29466,US,843.375.0770,manager@crunchparkwest.com,open,2,32.87678,-79.7805,2024-05-07T19:42:17Z,Eastern Time (US & Canada),Frontdesk@crunchparkwest.com,,20276,True,,20276,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchParkWest,CrunchParkWest,https://www.instagram.com/crunchparkwest,@CrunchParkWest,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
91,North Charleston,base_club,north-charleston,https://d3gwr21bcravq3.cloudfront.net/store/club/map-1d5e102e0eba98ba2c71-original.png,7522,7522 miles away,7800 Rivers Ave,Suite 1300,North Charleston,SC,29406,US,843.800.8350,manager@crunchnorthcharleston.com,open,2,32.946375,-80.037266,2017-02-10T00:34:14Z,Eastern Time (US & Canada),frontdesk@crunchnorthcharleston.com,,5949,True,799.0,5949,abc,moso_corporate,0,en,https://www.facebook.com/CrunchNorthCharleston,CrunchNorthCharleston,https://www.instagram.com/crunchnorthcharleston,@CrunchNorthCharleston,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
592,Trolley Road,base_club,trolleyroad,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e55dba541b0424e62811-original.png,7524,7524 miles away,1645 Old Trolley Rd,,Summerville,SC,29485,US,843.510.7878,manager@crunchtrolleyroad.com,open,2,32.96377,-80.16495,2024-05-07T19:43:11Z,Eastern Time (US & Canada),Frontdesk@crunchtrolleyroad.com,,20275,True,,20275,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchTrolleyRoad,CrunchTrolleyRoad,https://www.instagram.com/crunchtrolleyroad,@CrunchTrolleyRoad,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
264,Mount Pleasant,select_club,mount-pleasant,https://d3gwr21bcravq3.cloudfront.net/store/club/map-3c648fd7cb05a12dc5d1-original.png,7525,7525 miles away,672 Long Point Road,,Mount Pleasant,SC,29464,US,843.444.2260,manager@crunchmountpleasant.com,open,2,32.840784,-79.853808,2018-02-08T14:42:03Z,Eastern Time (US & Canada),frontdesk@crunchmountpleasant.com,,8271,True,,8271,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchMountPleasant,CrunchMountPleasant,http://www.instagram.com/crunchmountpleasant,@CrunchMountPleasant,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
593,West Ashley,select_club,westashley,https://d3gwr21bcravq3.cloudfront.net/store/club/map-4402f3cae74057f97035-original.png,7530,7530 miles away,1401 Sam Rittenberg Blvd,,Charleston,SC,29407,US,843.571.5858,manager@crunchwestashley.com,open,2,32.81291,-79.99688,2024-05-07T19:45:56Z,Eastern Time (US & Canada),Frontdesk@crunchwestashley.com,,20274,True,,20274,abc,moso_corporate,0,en,https://www.facebook.com/CrunchWestAshley1989/,CrunchWestAshley,https://www.instagram.com/crunchwestashley,@CrunchWestAshley,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,47,JF Fitness of North America LLC (John Freeland)
6,Athens,base_club,athens,https://d3gwr21bcravq3.cloudfront.net/store/club/map-76b05cc7b8bcbf1c1d34-original.png,7531,7531 miles away,196 Alps Rd,,Athens,GA,30606,US,706.850.9900,info@crunchathens.com,open,2,33.94433,-83.40924,2016-12-23T18:39:52Z,Eastern Time (US & Canada),groupfitness@crunchathens.com,,5933,True,755.0,5933,abc,moso_corporate,0,en,https://www.facebook.com/CrunchAthens,CrunchAthens,https://www.instagram.com/crunchathens/,@CrunchAthens,https://twitter.com/CrunchGym,@CrunchGym,False,b,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
641,Augusta,base_club,augusta,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e402203e989ea9b936fc-original.png,7533,7533 miles away,221 Robert C Daniel Jr Parkway,,Augusta,GA,30909,US,706.426.0199,info@crunchaugusta.com,open,2,33.49054,-82.07961,2024-11-20T20:27:45Z,Eastern Time (US & Canada),gfitaugusta@gmail.com,,20330,True,,20330,abc,moso_corporate,0,en,https://www.facebook.com/CrunchAugusta,@CrunchAugusta,https://instagram.com/Crunch.Augusta,@Crunch.Augusta,https://twitter.com/CrunchGym,@CrunchGym,False,b,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
357,Buford,base_club,buford,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0fa06cbbbde637d0fa7f-original.png,7534,7534 miles away,3740 Buford Drive,,Buford,GA,30519,US,770.264.2109,info@crunchbuford.com,open,2,34.084887,-83.990115,2019-09-27T16:04:04Z,Eastern Time (US & Canada),crunchbufordgfm@gmail.com,,4818,True,,4818,abc,moso_corporate,0,en,https://facebook.com/crunchbuford,CrunchBuford,https://instagram.com/crunch.buford,Crunch.Buford,https://twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
676,Duluth,base_club,duluth,https://d3gwr21bcravq3.cloudfront.net/store/club/map-cbe80c9506489d9d23c8-original.png,7540,7540 miles away,2220 Peachtree Industrial Blvd,,Duluth,GA,30097,US,770.202.3719,info@crunchduluth.com,coming_soon_(vfp_sales),7,34.023624,-84.11375,2025-03-17T16:09:17Z,Eastern Time (US & Canada),CrunchDuluthGFM@gmail.com,,20365,True,,20365,abc,moso_corporate,0,en,https://facebook.com/crunchduluth,@CrunchDuluth,https://www.instagram.com/Crunch.Duluth/,@Crunch.Duluth,,,False,a,False,False,unknown,43,CR Fitness
69,Johns Creek,base_club,johns-creek,https://d3gwr21bcravq3.cloudfront.net/store/club/map-1db0a7c061bcd310539f-original.png,7541,7541 miles away,6000 Medlock Bridge Pkwy,,Johns Creek,GA,30022,US,770.623.0304,manager@crunchjohnscreek.com,open,2,34.02915,-84.18906,2016-12-23T18:42:45Z,Eastern Time (US & Canada),crunchjohnscreekgfm@gmail.com,,7690,True,567.0,7690,abc,moso_corporate,0,en,http://www.Facebook.com/CrunchJohnsCreek,CrunchJohnsCreek,https://www.instagram.com/crunch.johnscreek/,@Crunch.JohnsCreek,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
283,Roswell,base_club,roswell,https://d3gwr21bcravq3.cloudfront.net/store/club/map-e7d26a0b05432a574c8b-original.png,7544,7544 miles away,625 Holcomb Bridge Road,,Roswell,GA,30076,US,470.300.2400,info@crunchroswell.com,open,2,34.034346,-84.343846,2018-05-16T20:03:12Z,Eastern Time (US & Canada),crunchroswellgfm@gmail.com,,5992,True,,5992,abc,,0,en,https://facebook.com/crunchroswell,CrunchRoswell,https://instagram.com/crunch.roswell,Crunch.Roswell,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
232,Snellville,base_club,snellville,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0df0634dd9d45d872c14-original.png,7546,7546 miles away,1175 Scenic Hwy South,,Lawrenceville,GA,30045,US,470.395.3029,info@crunchsnellville.com,open,2,33.904316,-84.004814,2017-08-30T20:23:01Z,Eastern Time (US & Canada),crunchsnellvilleGFreservations@gmail.com,,8201,True,943.0,8201,abc,moso_corporate,0,en,https://www.facebook.com/CrunchSnellville,CrunchSnellville,https://instagram.com/crunch.snellville,Crunch.Snellville,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
488,East Cobb,base_club,east-cobb,https://d3gwr21bcravq3.cloudfront.net/store/club/map-8a78386452fc241c6c8d-original.png,7546,7546 miles away,3605 Sandy Plains Rd,Suite 300,Marietta,GA,30066,US,770.215.2280,info@cruncheastcobb.com,open,2,34.03851,-84.46288,2022-04-20T19:17:05Z,Eastern Time (US & Canada),CrunchEastCobbGFM@gmail.com,,20082,True,,20082,abc,moso_corporate,0,en,https://facebook.com/cruncheastcobb,CrunchEastCobb,https://www.instagram.com/crunch.eastcobb/,@crunch.eastcobb,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
477,Acworth,base_club,acworth,https://d3gwr21bcravq3.cloudfront.net/store/club/map-c84051185bc80956062a-original.png,7551,7551 miles away,3335 Cobb Pkwy NW,,Acworth,GA,30101,US,770.376.4880,info@crunchacworth.com,open,2,34.03508,-84.68366,2022-03-17T14:21:06Z,Eastern Time (US & Canada),Crunchacworthgfm@gmail.com,,20079,True,,20079,abc,moso_corporate,0,en,https://facebook.com/crunchacworth,CrunchAcworth,https://www.instagram.com/crunch.acworth/,@crunch.acworth,https://twitter.com/crunchgym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
184,Perimeter,base_club,perimeter,https://d3gwr21bcravq3.cloudfront.net/store/club/map-ad9240bca1892d44d787-original.png,7551,7551 miles away,4540 Olde Perimeter Way,,Atlanta,GA,30346,US,678.273.3610,manager@crunchperimeter.com,open,2,33.929157,-84.343062,2017-03-08T20:39:30Z,Eastern Time (US & Canada),crunchperimetergfm@gmail.com,,5986,True,869.0,5986,abc,moso_corporate,0,en,https://www.facebook.com/CrunchPerimeter/,CrunchPerimeter,,,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
383,Kennesaw,base_club,kennesaw,https://d3gwr21bcravq3.cloudfront.net/store/club/map-5a1d87877015ab55d2c8-original.png,7551,7551 miles away,1200 Ernest W Barrett Parkway,Unit 220,Kennesaw,GA,30144,US,678.968.1260,info@crunchkennesaw.com,open,2,33.99926,-84.58669,2020-02-13T21:07:25Z,Eastern Time (US & Canada),CrunchKennesawGFM@gmail.com,,2941,True,,2941,abc,moso_corporate,0,en,https://www.facebook.com/CrunchKennesaw/,CrunchKennesaw,https://www.instagram.com/crunchkennesaw_/,crunchkennesaw_,https://twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
527,Marietta,base_club,marietta,https://d3gwr21bcravq3.cloudfront.net/store/club/map-912d8a6d621256b30c4a-original.png,7551,7551 miles away,2203 Roswell Road,,Marietta,GA,30062,US,770.264.1216,info@crunchmarietta.com,open,2,33.96979,-84.48895,2023-01-18T17:23:21Z,Eastern Time (US & Canada),crunchmariettagfm@gmail.com,,20121,True,,20121,abc,moso_corporate,0,en,https://www.facebook.com/crunchmarietta,@CrunchMarietta,https://www.instagram.com/crunch.marietta/,@Crunch.Marietta,https://www.twitter.com/crunchgym/,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
678,Stone Mountain,base_club,stone-mountain,https://d3gwr21bcravq3.cloudfront.net/store/club/map-425b487899f09473b008-original.png,7551,7551 miles away,4051 Stone Mountain Highway,Unit D105,Lilburn,GA,30047,US,770.215.1560,info@crunchstonemountain.com,coming_soon_(vfp_sales),7,33.838238,-84.071341,2025-04-02T14:30:10Z,Eastern Time (US & Canada),info@crunchstonemountain.com,,20368,False,,20368,abc,moso_corporate,0,en,https://facebook.com/crunchstonemountain,@CrunchStoneMountain,https://www.instagram.com/CrunchStoneMountain/,@CrunchStoneMountain,,,False,a,False,False,unknown,43,CR Fitness
386,Florence AL,base_club,florenceal,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0075dfe0cb1e13d54bb2-original.png,7552,7552 miles away,1832 Darby Drive,,Florence,AL,35630,US,256.284.2224,info@crunchflorenceal.com,open,2,34.82425,-87.65625,2020-04-29T18:21:29Z,Central Time (US & Canada),Crunchflorenceal@gmail.com,,2123,True,,2123,abc,moso_corporate,0,en,https://www.facebook.com/crunchflorenceal,CrunchFlorenceAL,https://www.instagram.com/crunch_florenceal/,@crunch_florenceal,https://twitter.com/crunchgym,CrunchGym,False,b,True,False,unknown,65,Fitness Ventures Inc. (Ryan Dalton)
207,Chamblee,base_club,chamblee,https://d3gwr21bcravq3.cloudfront.net/store/club/map-9ccb4db1ca1e16132077-original.png,7552,7552 miles away,5508 Peachtree Blvd,Suite 19,Chamblee,GA,30341,US,470.359.4499,manager@crunchchamblee.com,open,2,33.898777,-84.30147,2017-06-27T18:38:53Z,Eastern Time (US & Canada),crunchchambleeGFreservations@gmail.com,,5994,True,890.0,5994,abc,moso_corporate,0,en,https://www.facebook.com/CrunchChamblee,CrunchChamblee,https://instagram.com/crunch.chamblee,Crunch.Chamblee,https://twitter.com/CrunchGym,@CrunchGym,False,a,True,False,unknown,43,CR Fitness
528,Tucker,base_club,tucker,https://d3gwr21bcravq3.cloudfront.net/store/club/map-dfacb5d2764d17e25b2f-original.png,7553,7553 miles away,4420 Hugh Howell Road,,Tucker,GA,30084,US,770.874.8020,info@crunchtucker.com,open,2,33.851971,-84.206291,2023-01-18T17:25:11Z,Eastern Time (US & Canada),crunchtuckergfm@gmail.com,,20122,True,,20122,abc,moso_corporate,0,en,https://facebook.com/CrunchTucker/,@CrunchTucker,https://www.instagram.com/Crunch.Tucker/,@Crunch.Tucker,https://www.twitter.com/CrunchGym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
500,Fayetteville,base_club,fayetteville,https://d3gwr21bcravq3.cloudfront.net/store/club/map-d5c69dbcffb0518ef98b-original.png,7554,7554 miles away,4201 N Shiloh Drive,,Fayetteville,AR,72703,US,479.309.0399,info@crunchfayetteville.com,open,2,36.128497,-94.149384,2022-07-07T18:20:33Z,Central Time (US & Canada),info@crunchfayetteville.com,,20098,True,,20098,abc,moso_corporate,0,en,https://www.facebook.com/CrunchFayetteville/,CrunchFayetteville,https://www.instagram.com/CrunchFayetteville/,@CrunchFayetteville,,,False,b,True,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
435,West Cobb,base_club,west-cobb,https://d3gwr21bcravq3.cloudfront.net/store/club/map-55f885052f558ad0c7fe-original.png,7555,7555 miles away,3805 Dallas Highway,,Marietta,GA,30064,US,770.746.4675,info@crunchwestcobb.com,open,2,33.953927,-84.653105,2021-08-16T17:24:29Z,Eastern Time (US & Canada),CrunchWestCobbGFM@gmail.com,,20061,True,,20061,abc,moso_corporate,0,en,https://www.facebook.com/CrunchWestCobb,@CrunchWestCobb,https://www.instagram.com/crunch.stuart/,@Crunch.WestCobb,https://www.twitter.com/crunchgym,@CrunchGym,False,a,False,False,unknown,43,CR Fitness
449,Decatur,base_club,decatur,https://d3gwr21bcravq3.cloudfront.net/store/club/map-c5a73e086e03fdc92248-original.png,7558,7558 miles away,1419 Glenn St SW,,Decatur,AL,35603,US,256.445.4625,info@crunchdecatur.com,open,2,34.56323,-87.01189,2021-11-17T22:45:52Z,Central Time (US & Canada),info@crunchdecatur.com,,20069,True,,20069,abc,moso_corporate,0,en,https://www.facebook.com/CrunchDecatur,@CrunchDecatur,https://www.instagram.com/crunchdecatur,@CrunchDecatur,https://www.twitter.com/crunchgym,@CrunchGym,False,b,True,False,unknown,65,Fitness Ventures Inc. (Ryan Dalton)
661,Austin Peay,base_club,austin-peay,https://d3gwr21bcravq3.cloudfront.net/store/club/map-0a2a98709506a34b3511-original.png,7561,7561 miles away,3260 Austin Peay Hwy,,Memphis,TN,38126,US,901.390.4800,info@crunchaustinpeay.com,coming_soon_(vfp_sales),7,35.21385,-89.915737,2025-01-17T19:13:28Z,Central Time (US & Canada),info@crunchaustinpeay.com,,20350,False,,20350,abc,moso_corporate,0,en,https://www.facebook.com/CrunchAustinPeay,@CrunchAustinPeay,https://instagram.com/Crunch.AustinPeay,@Crunch.AustinPeay,https://twitter.com/CrunchGym,@CrunchGym,False,b,False,False,unknown,42,Fitness Ventures LLC (Brian Hibbard)
